x,y,heading
13.764419952241502,-0.47391431402451917,-0.0002981318105565439
13.767135299078308,-0.46203942582158763,-0.0002865366416402383
13.769850645915117,-0.450164537618656,-0.00027494147272393254
13.772565992751924,-0.43828964941572435,-0.00026334630380762687
13.775281339588732,-0.4264147612127927,-0.0002517511348913212
13.77799668642554,-0.4145398730098611,-0.00024015596597501545
13.780712033262347,-0.40266498480692947,-0.00022856079705870977
13.783427380099155,-0.3907900966039978,-0.00021696562814240404
13.786142726935962,-0.37891520840106624,-0.0002053704592260984
13.78885807377277,-0.3670403201981346,-0.00019377529030979268
13.791573420609579,-0.355165431995203,-0.00018218012139348705
13.794288767446385,-0.3432905437922714,-0.00017058495247718132
13.797004114283194,-0.3314156555893397,-0.00015898978356087559
13.79971946112,-0.31954076738640813,-0.00014739461464456985
13.802434807956809,-0.30766587918347654,-0.00013579944572826423
13.805150154793617,-0.29579099098054495,-0.0001242042768119586
13.807865501630424,-0.28391610277761326,-0.00011260910789565287
13.810580848467232,-0.27204121457468167,-0.00010101393897934713
13.813296195304039,-0.26016632637174997,-8.94187700630414e-05
13.816011542140847,-0.24829143816881838,-7.782360114673577e-05
13.818726888977656,-0.2364165499658868,-6.622843223043004e-05
13.821442235814462,-0.2245416617629551,-5.4633263314124306e-05
13.82415758265127,-0.2126667735600235,-4.303809439781868e-05
13.826872929488077,-0.20079188535709203,-3.1442925481513055e-05
13.829588276324886,-0.18891699715416033,-1.984775656520732e-05
13.832303623161694,-0.17704210895122874,-8.252587648901696e-06
13.835018969998501,-0.16516722074829704,3.342581267404038e-06
13.83773431683531,-0.15329233254536545,1.4937750183709772e-05
13.840449663672116,-0.14141744434243386,2.6532919100015506e-05
13.843165010508924,-0.12954255613950216,3.812808801632113e-05
13.845880357345733,-0.11766766793657057,4.9723256932626865e-05
13.84859570418254,-0.10579277973363899,6.13184258489326e-05
13.851311051019348,-0.09391789153070729,7.291359476523822e-05
13.854026397856154,-0.0820430033277757,8.450876368154396e-05
13.856741744692963,-0.070168115124844,9.610393259784969e-05
13.859457091529771,-0.05829322692191241,0.00010769910151415543
13.862172438366578,-0.046418338718980934,0.00011929427043046094
13.864887785203386,-0.034543450516049234,0.00013088943934676668
13.867603132040193,-0.022668562313117646,0.0001424846082630724
13.870318478877001,-0.010793674110186058,0.00015407977717937804
13.87303382571381,0.0010812140927456415,0.00016567494609568377
13.875749172550616,0.01295610229567723,0.0001772701150119895
13.878464519387425,0.02483099049860893,0.00018886528392829513
13.881179866224233,0.03670587870154052,0.00020046045284460086
13.88389521306104,0.048580766904472106,0.0002120556217609066
13.886610559897848,0.060455655107403805,0.00022365079067721233
13.889325906734655,0.0723305433103354,0.00023524595959351796
13.892041253571463,0.08420543151326709,0.0002468411285098237
13.894756600408272,0.09608031971619868,0.0002584362974261294
